"","Anti-inflammatory macro/mono","CD8aa IELs","cDCs","Cytotoxic CD8 Tcells","Enteric glia cells","Fibroblasts","gdTcells","Lymphatic ECs","Memory Bcells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive CD4 Tcells","NK cells","NKT cells","Normal Epithelial cells","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Regulatory CD4 Tcells","Vascular ECs","VSMCs"
"RMDN1",18,0,7,0,8,43,3,1,2,4,0,2,0,0,0,88,0,1,2,0,3,4
"CPNE3",46,1,21,1,26,288,3,0,3,6,4,4,0,1,3,192,2,1,6,1,7,8
"CNGB3",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MMP16",0,0,0,0,0,43,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"RP11-586K2.1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-642C5.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"RP11-37B2.1",2,0,2,0,0,36,0,0,0,0,0,1,0,0,0,3,0,1,3,0,0,1
"RIPK2",22,0,23,0,4,64,1,0,2,7,0,2,0,2,0,22,1,2,11,1,4,4
"OSGIN2",8,0,3,0,0,17,1,0,0,2,1,0,0,0,0,12,0,1,0,0,0,0
"NBN",25,0,8,1,6,115,2,1,4,2,2,3,0,1,3,61,2,1,4,1,3,3
"DECR1",75,2,35,0,18,333,5,5,9,12,7,6,4,2,2,434,5,0,21,4,19,3
"TMEM64",3,0,1,0,2,33,0,0,0,1,0,2,0,1,1,3,0,0,1,2,1,0
"RP11-68L18.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"NECAB1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C8orf88",1,0,0,0,1,16,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2
"TMEM55A",22,0,8,0,9,221,0,1,0,1,1,2,0,0,1,6,3,1,5,1,4,6
"OTUD6B-AS1",45,4,11,1,28,249,1,2,4,9,4,7,0,3,2,134,6,4,4,3,17,5
"OTUD6B",3,0,4,1,2,9,0,1,0,1,2,0,0,0,0,23,0,2,0,1,3,0
"LRRC69",2,0,0,0,1,5,0,0,1,0,0,0,0,0,1,4,0,2,0,0,0,0
"SLC26A7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"RUNX1T1",0,0,0,0,3,249,0,0,0,0,0,7,0,0,0,4,1,0,0,0,9,1
"TRIQK",9,0,5,0,5,59,0,0,0,1,0,2,0,0,0,86,1,0,2,0,2,3
"LINC00535",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"FAM92A1",3,0,0,0,9,141,0,0,0,0,0,3,0,0,0,7,0,0,0,0,1,2
"CTD-2006H14.2",0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0
"RP11-10N23.2",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RBM12B",14,0,1,0,3,19,0,0,2,0,1,1,0,0,0,12,0,0,0,0,1,3
"TMEM67",1,0,0,0,4,21,0,1,0,0,0,3,0,0,2,10,0,0,0,0,1,0
"PDP1",13,0,7,0,14,28,0,0,0,1,0,3,0,0,0,25,1,0,1,0,0,0
"RP3-388N13.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KB-1184D12.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CDH17",2,0,2,0,0,6,3,0,0,0,0,1,0,0,1,820,0,0,1,0,0,0
"GEM",0,0,1,0,2,166,4,0,0,0,0,16,0,0,0,6,3,0,4,0,1,3
"RAD54B",0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"KIAA1429",12,0,9,1,0,51,4,1,2,1,3,1,1,0,0,41,3,2,2,0,5,4
"RP11-267M23.4",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-22C11.2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0
"ESRP1",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,1
"DPY19L4",5,0,0,0,3,44,0,0,0,0,0,0,0,0,0,32,0,0,0,0,2,0
"INTS8",13,0,1,0,3,43,0,0,1,1,1,1,0,0,1,49,1,0,0,1,1,1
"CCNE2",2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0
"NDUFAF6",10,0,3,0,0,31,0,1,3,1,1,0,0,1,0,49,0,1,1,1,3,0
"TP53INP1",9,0,3,0,1,13,1,0,4,1,1,1,0,0,1,26,1,3,0,1,6,1
"RP11-320N21.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"PLEKHF2",16,2,6,0,8,22,0,1,11,0,0,1,0,0,0,35,1,1,6,2,1,1
"C8orf37",0,0,2,0,0,13,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,1
"GDF6",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UQCRB",696,18,317,25,76,1822,46,28,125,121,73,111,19,13,44,3185,30,16,163,69,106,160
"KB-1043D8.6",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MTERF3",6,1,5,1,6,37,0,1,1,2,1,2,0,0,0,28,1,0,0,1,3,3
"PTDSS1",33,0,16,2,4,59,2,1,5,0,5,2,1,1,2,84,0,1,4,3,6,0
"SDC2",22,0,14,0,35,2432,0,0,0,0,0,14,0,0,0,4,11,0,2,0,6,20
"CPQ",35,1,17,0,29,1536,0,0,0,1,0,11,1,1,1,49,4,0,7,2,10,12
"TSPYL5",3,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
"MTDH",227,4,135,2,60,799,11,11,25,32,22,21,2,4,14,659,11,13,29,6,52,27
"LAPTM4B",1,0,0,0,2,75,0,0,0,0,0,1,0,0,0,112,2,0,0,0,12,1
"MATN2",3,0,0,0,260,723,0,0,0,1,2,0,0,0,0,73,3,0,0,0,4,0
"RPL30",2122,115,1210,100,248,7718,218,102,633,687,357,232,136,98,181,8650,116,115,408,253,483,253
"KB-1208A12.3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ERICH5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"HRSP12",8,0,2,1,2,54,1,0,0,1,0,2,0,0,0,104,0,0,2,1,1,0
"POP1",2,0,0,0,1,7,2,0,1,0,0,0,0,1,0,28,0,0,1,1,3,1
"NIPAL2",4,0,2,0,0,53,0,1,0,0,0,0,0,0,0,42,0,1,0,0,0,4
"STK3",16,0,4,0,1,114,0,0,0,1,0,2,0,0,0,28,4,0,2,0,4,2
"KCNS2",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-44N12.5",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OSR2",0,0,0,0,0,794,0,0,0,0,0,3,0,0,0,1,12,0,1,0,0,1
"RP11-44N12.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-410L14.2",0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,7,1,0,0,0,0,0
"VPS13B",4,0,2,0,1,41,0,0,3,4,0,1,0,0,1,27,0,0,1,0,0,0
"COX6C",393,9,143,19,105,2056,32,15,41,86,41,160,10,10,25,4489,43,15,57,34,106,116
"RGS22",0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"POLR2K",73,1,28,1,25,357,10,5,11,26,8,14,5,2,8,346,5,7,12,10,27,18
"SPAG1",2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,81,0,0,0,0,0,0
"RNF19A",12,5,1,5,10,77,8,1,4,11,12,6,2,2,10,44,5,3,3,3,4,0
"ANKRD46",10,0,3,0,3,57,1,1,1,2,1,1,0,0,0,24,0,0,0,0,2,2
"SNX31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
"PABPC1",680,12,405,11,46,991,67,22,113,145,67,24,30,20,46,2036,21,20,122,34,79,54
"YWHAZ",138,9,67,4,29,488,22,6,34,47,27,15,5,7,16,1001,11,9,29,12,18,23
"KB-1460A1.5",1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,3,0,0,0,0,1,0
"ZNF706",228,4,73,4,59,468,10,6,14,9,13,11,3,3,3,531,10,14,34,7,35,11
"KB-1410C5.5",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"GRHL2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
"NCALD",0,0,0,0,2,240,0,0,1,0,1,0,0,1,2,4,4,0,0,0,4,2
"RRM2B",15,0,4,0,2,25,0,0,1,1,2,1,0,0,1,28,0,0,1,0,3,0
"UBR5-AS1",7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"UBR5",14,0,12,1,6,63,0,0,1,3,2,3,0,0,1,47,1,0,4,2,1,5
"KB-1980E6.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"KLF10",54,0,17,1,20,163,0,1,2,2,0,12,0,0,1,97,1,2,4,0,15,21
"KB-1732A1.1",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,1,0,0,2,0
"AZIN1",46,0,16,0,30,193,2,0,3,6,4,1,1,0,1,149,4,2,8,3,7,4
"AZIN1-AS1",1,0,0,0,1,14,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0
"KB-1507C5.4",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ATP6V1C1",49,0,14,0,7,71,2,1,0,2,0,1,0,0,0,41,0,0,6,0,3,4
"BAALC-AS2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"BAALC",0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"BAALC-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FZD6",0,0,0,0,0,12,0,0,0,1,0,3,0,0,0,13,0,1,0,0,8,1
"CTHRC1",0,0,0,0,0,205,0,5,0,0,1,0,0,0,0,1,2,0,0,0,7,2
"SLC25A32",8,0,2,1,3,37,0,2,1,1,1,0,0,1,0,22,1,1,1,0,3,1
"DCAF13",16,1,7,3,8,86,1,0,1,3,5,2,1,1,0,89,1,0,3,3,5,2
"RIMS2",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DPYS",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LRP12",2,0,0,0,2,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1
"ZFPM2",0,0,0,0,1,30,0,1,0,0,0,0,0,0,0,1,2,0,0,0,2,1
"RP11-574O7.1",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-395G23.3",0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,1
"OXR1",28,1,11,0,9,128,1,0,1,2,0,4,0,0,0,67,1,1,6,0,8,5
"RP11-649G15.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ANGPT1",0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,15
"RSPO2",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EIF3E",371,12,198,8,50,1562,26,19,83,72,42,59,24,3,12,1086,29,18,68,31,94,48
"EMC2",31,0,9,0,17,244,2,1,0,3,3,7,1,2,0,103,4,3,2,0,8,1
"TMEM74",0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"NUDCD1",3,1,2,0,0,33,0,1,0,0,1,1,0,0,0,30,0,0,4,1,16,0
"ENY2",141,3,80,1,30,461,7,5,8,12,12,19,1,1,10,529,12,4,29,5,37,13
"PKHD1L1",0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"EBAG9",31,0,6,2,5,105,0,3,4,3,1,2,2,0,0,163,0,0,0,1,8,6
"SYBU",0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,27,1,0,0,0,4,1
"TRPS1",32,0,15,0,5,31,1,0,0,1,0,2,0,1,0,0,1,0,4,2,0,0
"EIF3H",227,5,113,3,21,787,12,6,57,37,23,23,12,6,14,773,8,9,48,17,36,27
"UTP23",6,0,5,1,1,84,2,1,2,2,3,0,2,1,0,29,2,0,2,2,4,2
"RAD21",54,5,19,0,17,209,6,0,10,10,8,5,1,0,6,286,1,3,8,6,15,7
"RAD21-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AARD",0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"MED30",24,0,13,0,14,171,4,1,6,10,6,4,2,3,5,109,1,2,12,2,13,1
"EXT1",7,0,4,0,4,97,0,0,0,1,0,1,0,0,0,58,0,0,1,0,4,1
"SAMD12",1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,32,0,1,0,0,3,0
"AC023590.1",2,0,2,0,1,11,0,1,0,1,0,0,0,0,0,16,0,1,2,1,1,0
"TNFRSF11B",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0
"MAL2",1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,420,0,1,0,0,0,0
"NOV",1,0,0,0,8,219,0,0,0,0,0,0,0,0,0,20,0,0,0,0,6,10
"ENPP2",93,0,8,0,10,63,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24,0
"TAF2",5,0,0,0,2,34,0,1,0,0,1,1,0,0,0,40,0,0,1,2,3,0
"DSCC1",2,0,0,0,0,8,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0
"KB-1471A8.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DEPTOR",9,0,12,0,2,47,0,1,0,0,0,0,0,0,0,35,1,4,1,0,2,0
"RP11-760H22.2",5,0,1,0,0,8,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0
"COL14A1",2,0,0,0,27,1412,0,0,1,0,0,1,0,0,0,4,2,0,0,0,0,8
"MRPL13",49,2,21,1,11,184,3,4,2,3,0,5,1,0,1,345,5,0,8,2,7,9
"MTBP",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"SNTB1",3,0,1,0,1,26,1,0,0,2,2,1,0,0,0,9,0,0,1,0,0,3
"RP11-713M15.1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-713M15.2",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"HAS2",0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"HAS2-AS1",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
"RP11-44N11.2",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-44N11.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ZHX2",3,0,3,0,1,40,0,0,2,2,1,2,0,0,0,7,0,1,0,0,0,0
"DERL1",52,2,17,1,3,141,5,0,3,8,5,1,0,0,2,130,1,5,3,6,3,2
"TBC1D31",1,0,1,0,3,6,0,0,0,4,1,1,0,0,0,13,1,0,0,1,0,0
"FAM83A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"C8orf76",13,0,3,0,3,40,0,0,0,1,4,1,1,0,0,75,0,0,0,0,2,2
"ZHX1-C8orf76",3,0,2,0,0,7,0,0,0,2,0,0,0,0,1,8,0,0,0,0,2,0
"ZHX1",14,0,6,1,2,99,0,2,0,1,2,2,0,0,0,77,0,0,1,0,7,1
"ATAD2",5,0,0,0,1,14,0,0,2,1,2,0,0,0,1,41,3,0,1,0,0,0
"WDYHV1",4,0,3,0,1,39,2,1,2,1,1,0,0,0,2,29,1,1,0,1,4,2
"FBXO32",2,0,0,1,4,44,0,0,0,1,3,44,0,1,2,69,1,4,0,1,2,7
"ANXA13",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,1
"FAM91A1",38,0,15,0,1,22,2,2,1,0,0,0,0,0,0,60,1,0,6,0,3,2
"FER1L6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"RP11-37N22.1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TMEM65",12,1,1,0,4,14,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0
"TRMT12",1,0,2,1,1,23,0,0,0,1,0,1,0,0,0,10,0,0,0,0,1,1
"RNF139-AS1",1,0,0,1,2,5,0,0,0,0,0,0,0,2,1,5,1,0,0,0,0,0
"RNF139",14,2,8,2,4,101,2,1,1,2,2,1,0,0,2,33,1,1,4,2,6,5
"TATDN1",28,1,21,0,6,157,2,2,4,2,5,8,1,1,1,108,1,1,5,3,4,5
"RP11-158K1.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
"NDUFB9",154,3,43,5,66,633,7,5,10,25,24,68,5,4,5,1664,18,4,29,7,40,37
"MTSS1",69,0,9,0,0,9,0,0,4,1,1,0,0,0,0,34,0,0,13,1,3,1
"RP11-532M24.1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ZNF572",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"SQLE",7,0,4,0,1,35,0,0,0,0,1,1,0,0,0,309,0,0,2,0,0,0
"KIAA0196",17,1,7,0,1,60,0,1,2,2,0,0,0,0,1,35,0,1,1,2,2,0
"NSMCE2",16,0,7,0,0,80,0,0,3,4,2,3,0,1,4,56,2,0,0,2,2,4
"TRIB1",17,0,4,0,1,12,0,1,1,0,0,1,0,0,0,112,1,4,5,0,10,0
"LINC00861",0,1,0,1,0,0,1,0,0,2,3,0,2,1,0,0,0,0,0,0,0,0
"FAM84B",0,0,0,0,1,2,0,1,0,3,0,0,0,0,0,40,0,0,0,0,3,0
"RP11-89K10.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PCAT1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PRNCR1",1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0
"CCAT1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"CASC8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
"POU5F1B",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"MYC",20,0,7,0,3,560,2,5,8,6,1,0,0,2,1,141,15,2,4,0,50,10
"PVT1",1,0,1,0,0,3,3,0,1,2,2,0,1,0,0,0,0,0,1,1,1,0
"LINC00976",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCDC26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"FAM49B",207,3,131,7,4,50,8,0,20,8,18,2,2,9,11,90,0,0,36,10,5,0
"ASAP1",53,0,14,0,3,82,2,2,3,0,0,3,1,0,0,8,2,3,4,1,13,4
"EFR3A",57,0,18,0,5,80,0,0,4,4,1,12,0,1,2,46,4,1,8,1,5,7
"LRRC6",2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
"TMEM71",10,0,8,0,62,19,5,0,0,2,7,0,0,1,3,0,0,0,4,0,0,0
"PHF20L1",30,0,18,1,14,117,3,0,0,4,8,5,1,0,2,77,2,2,4,3,3,4
"TG",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"SLA",126,4,32,5,6,7,12,0,0,33,28,0,8,3,17,0,0,2,34,9,0,0
"WISP1",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"NDRG1",20,0,14,1,68,413,4,4,0,11,7,2,2,0,2,174,2,2,4,4,52,12
"ST3GAL1",36,2,20,0,3,91,5,3,8,17,7,0,2,0,4,0,0,0,8,1,3,1
"RP11-629O1.2",0,0,0,0,0,12,3,0,0,2,1,0,0,0,2,0,0,0,2,0,1,0
"RP11-157E21.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZFAT",2,1,1,0,0,5,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
"AC083843.1",1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0
"KHDRBS3",1,0,1,0,7,21,1,0,0,0,0,0,0,0,0,18,0,0,0,0,1,1
"RP11-30J20.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-489O18.1",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM135B",0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-398H6.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRAPPC9",2,0,5,0,2,17,1,0,0,0,1,0,0,0,0,27,2,0,0,0,1,3
"CTA-204B4.2",1,0,2,0,0,15,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0
"CHRAC1",17,0,13,1,9,124,2,0,4,8,5,6,3,2,2,49,1,0,6,1,4,11
"AGO2",15,0,5,0,5,96,3,1,0,2,1,3,2,1,1,61,2,1,4,2,9,2
"ERICD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
"PTK2",12,0,4,0,34,60,0,1,4,0,0,4,0,0,0,71,12,0,1,0,10,22
"DENND3",29,0,6,0,1,12,0,0,9,2,1,5,0,0,2,29,3,5,5,1,6,2
"RP11-809O17.1",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
"SLC45A4",13,0,1,0,1,4,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0
"GPR20",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14
"PTP4A3",1,0,0,0,3,19,0,0,2,2,0,6,1,0,0,2,0,1,4,0,29,27
"CTD-3064M3.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"TSNARE1",4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"RP13-467H17.1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ADGRB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ARC",7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
"JRK",3,0,2,0,2,8,0,0,1,0,1,0,0,0,0,15,1,0,0,0,0,0
"PSCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LY6K",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"THEM6",3,1,1,0,3,22,0,2,1,2,0,0,0,0,1,50,0,0,1,0,2,0
"LYPD2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"LYNX1",7,0,0,0,2,29,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,5
"RP11-273G15.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"LY6E",158,11,70,8,21,1245,19,24,6,49,30,2,5,11,23,15,2,2,77,14,197,1
"LY6H",1,0,0,0,0,347,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1
"GPIHBP1",0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,42,0
"ZFP41",2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0
"GLI4",10,0,4,0,6,47,0,0,0,3,2,6,1,0,0,21,1,0,1,0,1,1
"MINCR",7,0,5,0,1,29,0,0,0,0,1,2,0,0,0,34,1,0,1,0,0,1
"ZNF696",0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
"RP13-582O9.7",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0
"TOP1MT",7,0,6,1,2,49,0,1,1,1,0,0,0,0,0,48,0,0,0,0,2,1
"RHPN1-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"RHPN1",7,0,0,0,3,4,0,1,0,0,0,0,0,0,1,26,0,0,0,1,4,0
"MAFA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ZC3H3",6,1,3,1,1,20,0,0,1,1,1,2,0,0,0,19,0,0,2,1,2,2
"RP11-661A12.5",3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"RP11-661A12.4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GSDMD",85,5,38,2,23,247,6,5,8,20,10,4,1,2,2,271,5,1,6,8,18,7
"MROH6",8,0,1,0,0,14,0,0,0,0,0,0,0,0,0,18,0,0,2,0,0,1
"RP11-661A12.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NAPRT",80,1,31,0,11,125,6,3,8,8,5,7,2,1,3,496,1,1,17,3,15,4
"RP11-661A12.7",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EEF1D",711,28,375,28,86,2917,86,25,117,235,92,92,42,29,59,2021,37,50,139,98,161,106
"TIGD5",0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,12,0,0,1,1,0,0
"PYCRL",0,0,0,1,1,15,1,1,4,0,0,0,0,0,0,21,0,1,0,0,1,1
"TSTA3",21,0,10,0,3,99,8,7,3,11,3,2,1,0,3,611,0,2,9,4,15,2
"ZNF623",3,0,1,0,1,15,0,0,0,0,0,1,1,0,1,10,0,0,1,0,2,0
"ZNF707",1,0,2,0,1,5,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0
"RP11-429J17.2",1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1
"MAPK15",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FAM83H",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,90,0,0,0,0,0,0
"FAM83H-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"SCRIB",5,0,2,0,3,11,1,1,1,1,0,1,0,0,0,69,0,1,0,2,1,0
"PUF60",55,1,21,3,38,290,10,6,6,15,7,5,4,0,5,270,8,1,9,4,19,15
"NRBP2",2,0,0,1,9,38,0,0,0,0,0,1,0,0,0,33,1,0,0,1,0,5
"EPPK1",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,77,1,0,0,0,0,0
