"","Anti-inflammatory macro/mono","CAFs","CD8aa IELs","cDCs","CXCL13+ CD8 Tcells","Cytotoxic CD8 Tcells","Double-Negative Tcells","Enteric glia cells","Fibroblasts","Follicular CD4 Tcells","gdTcells","LTi cells","Lymphatic ECs","Mast cells","Memory Bcells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive Bcells","Naive CD4 Tcells","Naive CD8 Tcells","NK cells","NKT cells","pDCs","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Proliferative Bcells","Regulatory CD4 Tcells","Tumour Epithelial cells","Vascular ECs","VSMCs"
"STX18-AS1",1,0,1,0,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1
"MSX1",0,2,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,0
"CYTL1",3,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0
"STK32B",1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"EVC2",0,0,0,0,2,0,0,1,15,3,0,0,1,0,2,6,2,0,0,4,0,0,0,0,1,0,0,10,5,0,1,0
"EVC",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CRMP1",0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0
"C4orf50",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAKMIP1",0,0,8,0,7,3,6,1,0,1,1,0,0,0,0,4,14,0,0,4,1,0,1,0,0,0,0,0,20,0,0,0
"RP11-586D19.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WFS1",6,5,0,1,0,2,0,2,31,0,0,0,13,0,3,1,0,4,0,1,0,0,0,0,1,1,0,0,1,7,19,4
"PPP2R2C",0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0
"MAN2B2",10,4,6,7,1,1,0,1,27,2,0,0,1,2,11,7,3,1,6,12,0,1,0,0,3,1,0,7,8,17,11,2
"MRFAP1",96,132,44,57,20,13,10,28,603,44,4,2,26,12,159,86,58,24,59,117,8,6,3,4,45,4,7,97,91,188,309,79
"RP11-539L10.3",3,1,3,1,0,0,0,2,13,3,0,0,0,1,7,6,2,1,4,7,0,0,0,3,0,0,0,1,3,8,7,2
"AC093323.3",2,3,4,0,1,0,0,2,16,2,1,0,1,0,5,9,0,0,3,8,0,0,2,0,1,0,0,2,7,16,9,2
"RP11-539L10.2",0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3,9,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0
"S100P",2,1,6,4,6,1,2,2,8,2,0,0,0,1,18,7,8,1,7,11,1,0,0,0,1,0,0,8,6,1368,11,1
"MRFAP1L1",9,11,9,7,3,3,2,2,57,10,3,0,4,2,30,30,15,3,10,30,0,1,2,0,5,0,3,22,27,29,38,4
"BLOC1S4",17,25,23,11,3,5,2,2,50,14,2,0,2,3,61,30,24,1,28,46,1,1,0,0,4,1,1,30,26,44,30,4
"KIAA0232",10,3,2,2,3,1,1,1,32,6,0,0,2,0,10,9,4,3,5,12,0,1,1,0,4,0,1,3,12,24,24,8
"TBC1D14",21,4,1,6,1,0,0,0,21,2,0,0,0,0,13,7,5,0,8,12,1,0,0,2,0,1,2,3,7,17,13,1
"RP11-367J11.2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCDC96",3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"TADA2B",2,2,1,2,0,0,0,0,12,3,0,0,0,0,6,3,5,0,0,2,1,0,0,1,1,0,0,0,4,10,13,3
"GRPEL1",23,10,5,8,3,2,2,4,28,4,0,0,2,2,35,15,18,2,12,29,3,0,0,0,5,1,1,20,22,52,30,4
"RP11-367J11.3",1,1,1,0,0,0,0,1,4,2,1,0,0,0,2,2,3,0,0,3,0,0,0,0,1,0,0,0,2,2,5,1
"SORCS2",0,5,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFAP1",0,19,2,1,1,0,2,1,46,5,2,0,2,0,0,1,3,6,0,2,0,0,0,0,0,0,0,0,6,19,54,2
"ABLIM2",0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,13,18,3
"SH3TC1",16,0,1,10,1,0,0,0,0,6,0,0,4,0,12,9,2,0,6,5,0,0,0,1,0,0,1,38,13,2,43,0
"HTRA3",0,80,0,0,0,0,0,0,112,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0
