"","Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"5461","ENSG00000106304","ENST00000340011","ENSP00000345849","P38567","SPAM1",6677
"5462","ENSG00000106304","ENST00000402183","ENSP00000386028","P38567","SPAM1",6677
"5463","ENSG00000106304","ENST00000413927","ENSP00000391491","","SPAM1",6677
"5464","ENSG00000106304","ENST00000439500","ENSP00000402123","P38567","SPAM1",6677
"5465","ENSG00000106304","ENST00000460182","ENSP00000417934","P38567","SPAM1",6677
"5472","ENSG00000106348","ENST00000338791","ENSP00000345096","P20839","IMPDH1",3614
"5473","ENSG00000106348","ENST00000348127","ENSP00000265385","P20839","IMPDH1",3614
"5474","ENSG00000106348","ENST00000354269","ENSP00000346219","P20839","IMPDH1",3614
"5475","ENSG00000106348","ENST00000419067","ENSP00000399400","P20839","IMPDH1",3614
"5476","ENSG00000106348","ENST00000469328","ENSP00000420756","","IMPDH1",3614
"5477","ENSG00000106348","ENST00000470772","ENSP00000417296","","IMPDH1",3614
"5478","ENSG00000106348","ENST00000473463","ENSP00000420469","","IMPDH1",3614
"5479","ENSG00000106348","ENST00000480861","ENSP00000420185","P20839","IMPDH1",3614
"5480","ENSG00000106348","ENST00000484496","ENSP00000418742","","IMPDH1",3614
"5481","ENSG00000106348","ENST00000489263","ENSP00000418592","","IMPDH1",3614
"5482","ENSG00000106348","ENST00000496200","ENSP00000420803","P20839","IMPDH1",3614
"5483","ENSG00000106348","ENST00000497868","ENSP00000419609","","IMPDH1",3614
"5484","ENSG00000106348","ENST00000626419","ENSP00000486056","","IMPDH1",3614
"5485","ENSG00000106348","ENST00000648462","ENSP00000496892","","IMPDH1",3614
"5486","ENSG00000106384","ENST00000223114","ENSP00000223114","Q86VF5","MOGAT3",346606
"5487","ENSG00000106384","ENST00000379423","ENSP00000368734","Q86VF5","MOGAT3",346606
"5488","ENSG00000106384","ENST00000440203","ENSP00000403756","Q86VF5","MOGAT3",346606
"5489","ENSG00000106392","ENST00000223122","ENSP00000223122","Q9NS00","C1GALT1",56913
"5490","ENSG00000106392","ENST00000402468","ENSP00000384550","Q9NS00","C1GALT1",56913
"5491","ENSG00000106392","ENST00000419721","ENSP00000415400","","C1GALT1",56913
"5492","ENSG00000106392","ENST00000429911","ENSP00000407666","","C1GALT1",56913
"5493","ENSG00000106392","ENST00000436587","ENSP00000389176","Q9NS00","C1GALT1",56913
"5507","ENSG00000106462","ENST00000320356","ENSP00000320147","Q15910","EZH2",2146
"5508","ENSG00000106462","ENST00000350995","ENSP00000223193","Q15910","EZH2",2146
"5509","ENSG00000106462","ENST00000460911","ENSP00000419711","Q15910","EZH2",2146
"5510","ENSG00000106462","ENST00000476773","ENSP00000419050","Q15910","EZH2",2146
"5511","ENSG00000106462","ENST00000478654","ENSP00000417062","Q15910","EZH2",2146
"5512","ENSG00000106462","ENST00000483012","ENSP00000417704","","EZH2",2146
"5513","ENSG00000106462","ENST00000483967","ENSP00000419856","Q15910","EZH2",2146
"5514","ENSG00000106462","ENST00000492143","ENSP00000417377","","EZH2",2146
"5515","ENSG00000106605","ENST00000265523","ENSP00000265523","P53004","BLVRA",644
"5516","ENSG00000106605","ENST00000402924","ENSP00000385757","P53004","BLVRA",644
"5517","ENSG00000106605","ENST00000424330","ENSP00000412005","","BLVRA",644
"5518","ENSG00000106617","ENST00000287878","ENSP00000287878","Q9UGJ0","PRKAG2",51422
"5519","ENSG00000106617","ENST00000392801","ENSP00000376549","Q9UGJ0","PRKAG2",51422
"5520","ENSG00000106617","ENST00000418337","ENSP00000387386","Q9UGJ0","PRKAG2",51422
"5521","ENSG00000106617","ENST00000476632","ENSP00000419493","","PRKAG2",51422
"5522","ENSG00000106617","ENST00000478989","ENSP00000420645","","PRKAG2",51422
"5523","ENSG00000106617","ENST00000488258","ENSP00000420783","","PRKAG2",51422
"5524","ENSG00000106617","ENST00000492843","ENSP00000419577","","PRKAG2",51422
"5525","ENSG00000106617","ENST00000493872","ENSP00000417252","","PRKAG2",51422
"5526","ENSG00000106628","ENST00000223361","ENSP00000223361","","POLD2",5425
"5527","ENSG00000106628","ENST00000406581","ENSP00000386105","P49005","POLD2",5425
"5528","ENSG00000106628","ENST00000418438","ENSP00000406702","","POLD2",5425
"5529","ENSG00000106628","ENST00000433715","ENSP00000389816","","POLD2",5425
"5530","ENSG00000106628","ENST00000436400","ENSP00000399447","","POLD2",5425
"5531","ENSG00000106628","ENST00000436844","ENSP00000416203","","POLD2",5425
"5532","ENSG00000106628","ENST00000452185","ENSP00000395231","P49005","POLD2",5425
"5533","ENSG00000106628","ENST00000456038","ENSP00000397461","","POLD2",5425
"5534","ENSG00000106628","ENST00000610533","ENSP00000480186","","POLD2",5425
"5535","ENSG00000106633","ENST00000336642","ENSP00000338009","","GCK",2645
"5536","ENSG00000106633","ENST00000345378","ENSP00000223366","P35557","GCK",2645
"5537","ENSG00000106633","ENST00000395796","ENSP00000379142","P35557","GCK",2645
"5538","ENSG00000106633","ENST00000403799","ENSP00000384247","P35557","GCK",2645
"5539","ENSG00000106633","ENST00000437084","ENSP00000402840","","GCK",2645
"5540","ENSG00000106633","ENST00000616242","ENSP00000482149","P35557","GCK",2645
"5541","ENSG00000106636","ENST00000223369","ENSP00000223369","O15498","YKT6",10652
"5542","ENSG00000106636","ENST00000424864","ENSP00000412414","","YKT6",10652
"5543","ENSG00000106636","ENST00000496112","ENSP00000420805","O15498","YKT6",10652
"5544","ENSG00000106648","ENST00000392800","ENSP00000376548","Q7Z4T8","GALNTL5",168391
"5545","ENSG00000106648","ENST00000414073","ENSP00000414260","","GALNTL5",168391
"5546","ENSG00000106648","ENST00000416062","ENSP00000411071","Q7Z4T8","GALNTL5",168391
"5547","ENSG00000106648","ENST00000416269","ENSP00000398570","","GALNTL5",168391
"5548","ENSG00000106648","ENST00000426341","ENSP00000406595","","GALNTL5",168391
"5549","ENSG00000106648","ENST00000431418","ENSP00000392582","Q7Z4T8","GALNTL5",168391
"5550","ENSG00000106648","ENST00000448366","ENSP00000400106","Q7Z4T8","GALNTL5",168391
"5551","ENSG00000106648","ENST00000616416","ENSP00000479207","Q7Z4T8","GALNTL5",168391
"5552","ENSG00000106683","ENST00000336180","ENSP00000336740","P53667","LIMK1",3984
"5553","ENSG00000106683","ENST00000418310","ENSP00000409717","","LIMK1",3984
"5554","ENSG00000106683","ENST00000435201","ENSP00000414606","P53667","LIMK1",3984
"5555","ENSG00000106683","ENST00000538333","ENSP00000444452","P53667","LIMK1",3984
"5556","ENSG00000106688","ENST00000262352","ENSP00000262352","P43005","SLC1A1",6505
"5557","ENSG00000106688","ENST00000422398","ENSP00000414620","","SLC1A1",6505
"5558","ENSG00000106733","ENST00000361092","ENSP00000354387","Q9NWW6","NMRK1",54981
"5559","ENSG00000106733","ENST00000376808","ENSP00000366004","Q9NWW6","NMRK1",54981
"5560","ENSG00000106733","ENST00000376811","ENSP00000366007","","NMRK1",54981
"5561","ENSG00000106733","ENST00000494066","ENSP00000435736","","NMRK1",54981
"5562","ENSG00000106799","ENST00000374990","ENSP00000364129","P36897","TGFBR1",7046
"5563","ENSG00000106799","ENST00000374994","ENSP00000364133","P36897","TGFBR1",7046
"5564","ENSG00000106799","ENST00000546584","ENSP00000447707","","TGFBR1",7046
"5565","ENSG00000106799","ENST00000547314","ENSP00000449934","","TGFBR1",7046
"5566","ENSG00000106799","ENST00000548365","ENSP00000448518","","TGFBR1",7046
"5567","ENSG00000106799","ENST00000549021","ENSP00000449028","","TGFBR1",7046
"5568","ENSG00000106799","ENST00000549766","ENSP00000446685","","TGFBR1",7046
"5569","ENSG00000106799","ENST00000550253","ENSP00000450052","","TGFBR1",7046
"5570","ENSG00000106799","ENST00000552516","ENSP00000447297","P36897","TGFBR1",7046
"5571","ENSG00000106799","ENST00000552573","ENSP00000447182","","TGFBR1",7046
"5572","ENSG00000106853","ENST00000309195","ENSP00000311572","Q14914","PTGR1",22949
"5573","ENSG00000106853","ENST00000374324","ENSP00000363444","","PTGR1",22949
"5574","ENSG00000106853","ENST00000407693","ENSP00000385763","Q14914","PTGR1",22949
"5575","ENSG00000106853","ENST00000422125","ENSP00000395965","","PTGR1",22949
"5576","ENSG00000106853","ENST00000466771","ENSP00000435665","","PTGR1",22949
"5577","ENSG00000106853","ENST00000538962","ENSP00000440281","Q14914","PTGR1",22949
"5578","ENSG00000106976","ENST00000341179","ENSP00000345680","Q05193","DNM1",1759
"5579","ENSG00000106976","ENST00000372923","ENSP00000362014","Q05193","DNM1",1759
"5580","ENSG00000106976","ENST00000393594","ENSP00000377219","Q05193","DNM1",1759
"5581","ENSG00000106976","ENST00000475805","ENSP00000419225","Q05193","DNM1",1759
"5582","ENSG00000106976","ENST00000482638","ENSP00000420808","","DNM1",1759
"5583","ENSG00000106976","ENST00000486160","ENSP00000420045","Q05193","DNM1",1759
"5584","ENSG00000106976","ENST00000625457","ENSP00000486770","","DNM1",1759
"5585","ENSG00000106976","ENST00000627061","ENSP00000486437","","DNM1",1759
"5586","ENSG00000106976","ENST00000627543","ENSP00000487310","Q05193","DNM1",1759
"5587","ENSG00000106976","ENST00000628346","ENSP00000486525","","DNM1",1759
"5588","ENSG00000106976","ENST00000634267","ENSP00000489096","","DNM1",1759
"5589","ENSG00000106976","ENST00000636201","ENSP00000490555","","DNM1",1759
"5590","ENSG00000106976","ENST00000636280","ENSP00000490285","","DNM1",1759
"5591","ENSG00000106976","ENST00000637999","ENSP00000489985","","DNM1",1759
"5592","ENSG00000106992","ENST00000223836","ENSP00000223836","","AK1",203
"5593","ENSG00000106992","ENST00000373156","ENSP00000362249","P00568","AK1",203
"5594","ENSG00000106992","ENST00000373176","ENSP00000362271","P00568","AK1",203
"5595","ENSG00000106992","ENST00000550143","ENSP00000449130","","AK1",203
"5596","ENSG00000106992","ENST00000550992","ENSP00000448741","","AK1",203
"5597","ENSG00000106992","ENST00000644144","ENSP00000494600","P00568","AK1",203
"5598","ENSG00000107140","ENST00000336395","ENSP00000338127","Q15569","TESK1",7016
"5599","ENSG00000107140","ENST00000620767","ENSP00000481045","Q15569","TESK1",7016
"5600","ENSG00000107159","ENST00000378357","ENSP00000367608","Q16790","CA9",768
"5601","ENSG00000107159","ENST00000617161","ENSP00000482050","","CA9",768
"5605","ENSG00000107242","ENST00000265382","ENSP00000265382","O14986","PIP5K1B",8395
"5606","ENSG00000107242","ENST00000377284","ENSP00000366498","","PIP5K1B",8395
"5607","ENSG00000107242","ENST00000437200","ENSP00000398587","","PIP5K1B",8395
"5608","ENSG00000107242","ENST00000440050","ENSP00000411477","","PIP5K1B",8395
"5609","ENSG00000107242","ENST00000478500","ENSP00000435778","O14986","PIP5K1B",8395
"5610","ENSG00000107242","ENST00000541509","ENSP00000438082","O14986","PIP5K1B",8395
"5611","ENSG00000107317","ENST00000371625","ENSP00000360687","P41222","PTGDS",5730
"5612","ENSG00000107317","ENST00000444903","ENSP00000392692","","PTGDS",5730
"5613","ENSG00000107317","ENST00000446677","ENSP00000397468","","PTGDS",5730
"5614","ENSG00000107317","ENST00000457950","ENSP00000392633","","PTGDS",5730
"5615","ENSG00000107317","ENST00000640716","ENSP00000491730","","PTGDS",5730
"5617","ENSG00000107537","ENST00000263038","ENSP00000263038","O14832","PHYH",5264
"5618","ENSG00000107537","ENST00000396913","ENSP00000380121","O14832","PHYH",5264
"5619","ENSG00000107537","ENST00000396920","ENSP00000380126","","PHYH",5264
"5620","ENSG00000107537","ENST00000453759","ENSP00000412525","","PHYH",5264
"5621","ENSG00000107537","ENST00000479604","ENSP00000420117","","PHYH",5264
"5622","ENSG00000107611","ENST00000377833","ENSP00000367064","O60494","CUBN",8029
"5623","ENSG00000107611","ENST00000433666","ENSP00000415970","","CUBN",8029
"5632","ENSG00000107643","ENST00000360332","ENSP00000353483","P45983","MAPK8",5599
"5633","ENSG00000107643","ENST00000374176","ENSP00000363291","P45983","MAPK8",5599
"5634","ENSG00000107643","ENST00000374179","ENSP00000363294","P45983","MAPK8",5599
"5635","ENSG00000107643","ENST00000374182","ENSP00000363297","P45983","MAPK8",5599
"5636","ENSG00000107643","ENST00000374189","ENSP00000363304","P45983","MAPK8",5599
"5637","ENSG00000107643","ENST00000395611","ENSP00000378974","P45983","MAPK8",5599
"5638","ENSG00000107643","ENST00000426557","ENSP00000397729","","MAPK8",5599
"5639","ENSG00000107643","ENST00000429041","ENSP00000393223","","MAPK8",5599
"5640","ENSG00000107643","ENST00000432379","ENSP00000387936","","MAPK8",5599
"5641","ENSG00000107643","ENST00000476134","ENSP00000496965","","MAPK8",5599
"5649","ENSG00000107758","ENST00000342558","ENSP00000343147","","PPP3CB",5532
"5650","ENSG00000107758","ENST00000360663","ENSP00000353881","P16298","PPP3CB",5532
"5651","ENSG00000107758","ENST00000394828","ENSP00000378305","P16298","PPP3CB",5532
"5652","ENSG00000107758","ENST00000394829","ENSP00000378306","P16298","PPP3CB",5532
"5653","ENSG00000107758","ENST00000430762","ENSP00000398022","","PPP3CB",5532
"5654","ENSG00000107779","ENST00000372037","ENSP00000361107","P36894","BMPR1A",657
"5655","ENSG00000107779","ENST00000480152","ENSP00000483569","","BMPR1A",657
"5656","ENSG00000107779","ENST00000635816","ENSP00000489707","P36894","BMPR1A",657
"5657","ENSG00000107779","ENST00000636056","ENSP00000490273","P36894","BMPR1A",657
"5658","ENSG00000107779","ENST00000638429","ENSP00000492290","P36894","BMPR1A",657
"5659","ENSG00000107789","ENST00000371994","ENSP00000361062","Q9UNW1","MINPP1",9562
"5660","ENSG00000107789","ENST00000371996","ENSP00000361064","Q9UNW1","MINPP1",9562
"5661","ENSG00000107789","ENST00000536010","ENSP00000437823","Q9UNW1","MINPP1",9562
"5662","ENSG00000107798","ENST00000282673","ENSP00000282673","","LIPA",3988
"5663","ENSG00000107798","ENST00000336233","ENSP00000337354","P38571","LIPA",3988
"5664","ENSG00000107798","ENST00000371837","ENSP00000360903","P38571","LIPA",3988
"5665","ENSG00000107798","ENST00000428800","ENSP00000388415","","LIPA",3988
"5666","ENSG00000107798","ENST00000456827","ENSP00000413019","","LIPA",3988
"5667","ENSG00000107819","ENST00000224807","ENSP00000224807","","SFXN3",81855
"5668","ENSG00000107819","ENST00000393459","ENSP00000377103","Q9BWM7","SFXN3",81855
"5669","ENSG00000107819","ENST00000489434","ENSP00000474564","","SFXN3",81855
"5671","ENSG00000107902","ENST00000368839","ENSP00000357832","Q9H008","LHPP",64077
"5672","ENSG00000107902","ENST00000368842","ENSP00000357835","Q9H008","LHPP",64077
"5673","ENSG00000107902","ENST00000392757","ENSP00000376512","","LHPP",64077
"5674","ENSG00000107951","ENST00000263063","ENSP00000263063","Q9NVV4","MTPAP",55149
"5675","ENSG00000107951","ENST00000417581","ENSP00000404392","","MTPAP",55149
"5676","ENSG00000107951","ENST00000421701","ENSP00000394118","","MTPAP",55149
"5680","ENSG00000107968","ENST00000263056","ENSP00000263056","P41279","MAP3K8",1326
"5681","ENSG00000107968","ENST00000375321","ENSP00000364470","P41279","MAP3K8",1326
"5682","ENSG00000107968","ENST00000375322","ENSP00000364471","","MAP3K8",1326
"5683","ENSG00000107968","ENST00000413724","ENSP00000391275","","MAP3K8",1326
"5684","ENSG00000107968","ENST00000415139","ENSP00000409653","","MAP3K8",1326
"5685","ENSG00000107968","ENST00000542547","ENSP00000443610","P41279","MAP3K8",1326
"5692","ENSG00000108242","ENST00000285979","ENSP00000285979","P33260","CYP2C18",1562
"5693","ENSG00000108242","ENST00000339022","ENSP00000341293","P33260","CYP2C18",1562
"5694","ENSG00000108381","ENST00000263080","ENSP00000263080","P45381","ASPA",443
"5695","ENSG00000108381","ENST00000456349","ENSP00000409976","P45381","ASPA",443
"5696","ENSG00000108381","ENST00000571278","ENSP00000461358","","ASPA",443
"5697","ENSG00000108381","ENST00000577034","ENSP00000458324","","ASPA",443
"5698","ENSG00000108439","ENST00000225573","ENSP00000225573","Q9NVS9","PNPO",55163
"5699","ENSG00000108439","ENST00000434554","ENSP00000399960","Q9NVS9","PNPO",55163
"5700","ENSG00000108439","ENST00000582171","ENSP00000463994","Q9NVS9","PNPO",55163
"5701","ENSG00000108439","ENST00000583599","ENSP00000463919","","PNPO",55163
"5702","ENSG00000108439","ENST00000584061","ENSP00000463972","","PNPO",55163
"5703","ENSG00000108439","ENST00000585320","ENSP00000462345","Q9NVS9","PNPO",55163
"5704","ENSG00000108439","ENST00000641323","ENSP00000492965","","PNPO",55163
"5705","ENSG00000108439","ENST00000641511","ENSP00000493348","","PNPO",55163
"5706","ENSG00000108439","ENST00000641703","ENSP00000493219","","PNPO",55163
"5707","ENSG00000108439","ENST00000641709","ENSP00000493349","","PNPO",55163
"5708","ENSG00000108439","ENST00000641856","ENSP00000493224","Q9NVS9","PNPO",55163
"5709","ENSG00000108439","ENST00000642017","ENSP00000493302","Q9NVS9","PNPO",55163
"5710","ENSG00000108443","ENST00000225577","ENSP00000225577","P23443","RPS6KB1",6198
"5711","ENSG00000108443","ENST00000393021","ENSP00000376744","P23443","RPS6KB1",6198
"5712","ENSG00000108443","ENST00000406116","ENSP00000384335","P23443","RPS6KB1",6198
"5713","ENSG00000108443","ENST00000443572","ENSP00000441993","P23443","RPS6KB1",6198
"5714","ENSG00000108443","ENST00000472940","ENSP00000468058","","RPS6KB1",6198
"5715","ENSG00000108443","ENST00000489824","ENSP00000466562","","RPS6KB1",6198
"5716","ENSG00000108443","ENST00000592726","ENSP00000464805","","RPS6KB1",6198
"5717","ENSG00000108468","ENST00000225603","ENSP00000225603","P83916","CBX1",10951
"5718","ENSG00000108468","ENST00000393408","ENSP00000377060","P83916","CBX1",10951
"5719","ENSG00000108468","ENST00000402583","ENSP00000385413","","CBX1",10951
"5720","ENSG00000108468","ENST00000444685","ENSP00000393179","","CBX1",10951
"5721","ENSG00000108468","ENST00000495350","ENSP00000465985","","CBX1",10951
"5722","ENSG00000108468","ENST00000581003","ENSP00000462242","","CBX1",10951
"5723","ENSG00000108474","ENST00000225609","ENSP00000225609","Q9Y2B2","PIGL",9487
"5724","ENSG00000108474","ENST00000395844","ENSP00000379185","","PIGL",9487
"5725","ENSG00000108474","ENST00000463810","ENSP00000485657","","PIGL",9487
"5726","ENSG00000108474","ENST00000470116","ENSP00000463754","","PIGL",9487
"5727","ENSG00000108474","ENST00000581006","ENSP00000462432","","PIGL",9487
"5728","ENSG00000108474","ENST00000584797","ENSP00000463540","","PIGL",9487
"5729","ENSG00000108474","ENST00000585034","ENSP00000464424","","PIGL",9487
"5730","ENSG00000108474","ENST00000596678","ENSP00000470064","","PIGL",9487
"5731","ENSG00000108479","ENST00000225614","ENSP00000225614","P51570","GALK1",2584
"5732","ENSG00000108479","ENST00000586244","ENSP00000468288","","GALK1",2584
"5733","ENSG00000108479","ENST00000587707","ENSP00000468341","","GALK1",2584
"5734","ENSG00000108479","ENST00000588479","ENSP00000465930","P51570","GALK1",2584
"5735","ENSG00000108479","ENST00000592997","ENSP00000464765","","GALK1",2584
